policy_id,product,segment,region,period,written_premium,earned_premium
P05500,Home,Home,North,2026-09,31856,30928
P05501,Home,Home,North,2026-09,31609,30688
P05502,Home,Home,North,2026-09,27817,27007
P05503,Home,Home,North,2026-09,21849,21213
P05504,Home,Home,North,2026-09,25872,25118
P05505,Home,Home,North,2026-09,10303,10003
P05506,Home,Home,North,2026-09,18505,17966
P05507,Home,Home,North,2026-09,12463,12100
P05508,Home,Home,North,2026-09,5546,5384
P05509,Home,Home,North,2026-09,31796,30870
P05510,Home,Home,North,2026-09,28992,28148
P05511,Home,Home,North,2026-09,19449,18883
P05512,Home,Home,North,2026-09,12376,12016
P05513,Home,Home,North,2026-09,24336,23627
P05514,Home,Home,North,2026-09,17300,16796
P05515,Home,Home,North,2026-09,27343,26547
P05516,Home,Home,North,2026-09,32689,31737
P05517,Home,Home,North,2026-09,14964,14528
P05518,Home,Home,North,2026-09,12111,11758
P05519,Home,Home,North,2026-09,12737,12366
P05520,Home,Home,North,2026-09,7994,7761
P05521,Home,Home,North,2026-09,16190,15718
P05522,Home,Home,North,2026-09,5926,5753
P05523,Home,Home,North,2026-09,8568,8318
P05524,Home,Home,North,2026-09,12854,12480
P05525,Home,Home,North,2026-09,9807,9521
P05526,Home,Home,North,2026-09,25403,24663
P05527,Home,Home,North,2026-09,8329,8086
P05528,Home,Home,North,2026-09,29050,28204
P05529,Home,Home,North,2026-09,11476,11142
P05530,Home,Home,North,2026-09,8410,8165
P05531,Home,Home,North,2026-09,5726,5559
P05532,Home,Home,North,2026-09,24941,24215
P05533,Home,Home,North,2026-09,12443,12081
P05534,Home,Home,North,2026-09,19335,18772
P05535,Home,Home,North,2026-09,8492,8245
P05536,Home,Home,North,2026-09,32302,31361
P05537,Home,Home,North,2026-09,8867,8609
P05538,Home,Home,North,2026-09,16677,16191
P05539,Home,Home,North,2026-09,28660,27825
P05540,Home,Home,North,2026-09,12124,11771
P05541,Home,Home,North,2026-09,12726,12355
P05542,Home,Home,North,2026-09,27483,26683
P05543,Home,Home,North,2026-09,12900,12524
P05544,Home,Home,North,2026-09,5529,5368
P05545,Home,Home,North,2026-09,17112,16614
P05546,Home,Home,North,2026-09,5792,5623
P05547,Home,Home,North,2026-09,30244,29363
P05548,Home,Home,North,2026-09,22941,22273
P05549,Home,Home,North,2026-09,21339,20717
P05550,Home,Home,North,2026-09,10944,10625
P05551,Home,Home,North,2026-09,24525,23811
P05552,Home,Home,North,2026-09,23907,23211
P05553,Home,Home,North,2026-09,7098,6891
P05554,Home,Home,North,2026-09,29455,28597
P05555,Home,Home,North,2026-09,21241,20622
P05556,Home,Home,North,2026-09,27047,26259
P05557,Home,Home,North,2026-09,12615,12248
P05558,Home,Home,North,2026-09,8777,8521
P05559,Home,Home,North,2026-09,24593,23877
P05560,Home,Home,North,2026-09,27086,26297
P05561,Home,Home,North,2026-09,15971,15506
P05562,Home,Home,North,2026-09,6097,5919
P05563,Home,Home,North,2026-09,27749,26941
P05564,Home,Home,North,2026-09,11067,10745
P05565,Home,Home,North,2026-09,14690,14262
P05566,Home,Home,North,2026-09,22571,21914
P05567,Home,Home,North,2026-09,8174,7936
P05568,Home,Home,North,2026-09,7413,7197
P05569,Home,Home,North,2026-09,6151,5972
P05570,Home,Home,North,2026-09,30430,29544
P05571,Home,Home,North,2026-09,13936,13530
P05572,Home,Home,North,2026-09,23455,22772
P05573,Home,Home,North,2026-09,32409,31465
P05574,Home,Home,North,2026-09,23694,23004
P05575,Home,Home,North,2026-09,19761,19185
P05576,Home,Home,North,2026-09,19646,19074
P05577,Home,Home,North,2026-09,15722,15264
P05578,Home,Home,North,2026-09,21796,21161
P05579,Home,Home,North,2026-09,31580,30660
P05580,Home,Home,North,2026-09,26926,26142
P05581,Home,Home,North,2026-09,17011,16516
P05582,Home,Home,North,2026-09,14511,14088
P05583,Home,Home,North,2026-09,29528,28668
P05584,Home,Home,South,2026-09,30143,29265
P05585,Home,Home,South,2026-09,28661,27826
P05586,Home,Home,South,2026-09,20004,19421
P05587,Home,Home,South,2026-09,17827,17308
P05588,Home,Home,South,2026-09,17183,16683
P05589,Home,Home,South,2026-09,6830,6631
P05590,Home,Home,South,2026-09,28830,27990
P05591,Home,Home,South,2026-09,26871,26088
P05592,Home,Home,South,2026-09,17319,16815
P05593,Home,Home,South,2026-09,12654,12285
P05594,Home,Home,South,2026-09,14328,13911
P05595,Home,Home,South,2026-09,8528,8280
P05596,Home,Home,South,2026-09,24328,23619
P05597,Home,Home,South,2026-09,19970,19388
P05598,Home,Home,South,2026-09,11457,11123
P05599,Home,Home,South,2026-09,21721,21088
P05600,Home,Home,South,2026-09,31122,30216
P05601,Home,Home,South,2026-09,8509,8261
P05602,Home,Home,South,2026-09,17379,16873
P05603,Home,Home,South,2026-09,18321,17787
P05604,Home,Home,South,2026-09,9681,9399
P05605,Home,Home,South,2026-09,19308,18746
P05606,Home,Home,South,2026-09,21272,20652
P05607,Home,Home,South,2026-09,9431,9156
P05608,Home,Home,South,2026-09,9362,9089
P05609,Home,Home,South,2026-09,27879,27067
P05610,Home,Home,South,2026-09,13496,13103
P05611,Home,Home,South,2026-09,21914,21276
P05612,Home,Home,South,2026-09,21821,21185
P05613,Home,Home,South,2026-09,27426,26627
P05614,Home,Home,South,2026-09,24805,24083
P05615,Home,Home,South,2026-09,27463,26663
P05616,Home,Home,South,2026-09,21779,21145
P05617,Home,Home,South,2026-09,17140,16641
P05618,Home,Home,South,2026-09,15665,15209
P05619,Home,Home,South,2026-09,15282,14837
P05620,Home,Home,South,2026-09,16320,15845
P05621,Home,Home,South,2026-09,8691,8438
P05622,Home,Home,South,2026-09,16468,15988
P05623,Home,Home,South,2026-09,15557,15104
P05624,Home,Home,South,2026-09,6191,6011
P05625,Home,Home,South,2026-09,12539,12174
P05626,Home,Home,South,2026-09,25123,24391
P05627,Home,Home,South,2026-09,20532,19934
P05628,Home,Home,South,2026-09,26554,25781
P05629,Home,Home,South,2026-09,19601,19030
P05630,Home,Home,South,2026-09,27819,27009
P05631,Home,Home,South,2026-09,26289,25523
P05632,Home,Home,South,2026-09,7872,7643
P05633,Home,Home,South,2026-09,31064,30159
P05634,Home,Home,South,2026-09,5668,5503
P05635,Home,Home,South,2026-09,21031,20418
P05636,Home,Home,South,2026-09,26194,25431
P05637,Home,Home,South,2026-09,14038,13629
P05638,Home,Home,South,2026-09,21076,20462
P05639,Home,Home,South,2026-09,14835,14403
P05640,Home,Home,South,2026-09,6878,6678
P05641,Home,Home,South,2026-09,5501,5341
P05642,Home,Home,South,2026-09,7782,7555
P05643,Home,Home,South,2026-09,7875,7646
P05644,Home,Home,South,2026-09,21401,20778
P05645,Home,Home,South,2026-09,19157,18599
P05646,Home,Home,South,2026-09,17299,16795
P05647,Home,Home,South,2026-09,23540,22854
P05648,Home,Home,South,2026-09,5723,5556
P05649,Home,Home,South,2026-09,12430,12068
P05650,Home,Home,South,2026-09,25795,25044
P05651,Home,Home,South,2026-09,29294,28441
P05652,Home,Home,South,2026-09,16847,16356
P05653,Home,Home,South,2026-09,7429,7213
P05654,Home,Home,South,2026-09,26359,25591
P05655,Home,Home,South,2026-09,28640,27806
P05656,Home,Home,South,2026-09,16196,15724
P05657,Home,Home,South,2026-09,11701,11360
P05658,Home,Home,South,2026-09,6439,6251
P05659,Home,Home,South,2026-09,20878,20270
P05660,Home,Home,South,2026-09,29292,28439
P05661,Home,Home,South,2026-09,23169,22494
P05662,Home,Home,South,2026-09,13652,13254
P05663,Home,Home,South,2026-09,22246,21598
P05664,Home,Home,South,2026-09,27238,26445
P05665,Home,Home,South,2026-09,17837,17317
P05666,Home,Home,South,2026-09,26913,26129
P05667,Home,Home,South,2026-09,15622,15167
P05668,Home,Home,South,2026-09,14477,14055
P05669,Home,Home,South,2026-09,20665,20063
P05670,Home,Home,South,2026-09,17542,17031
P05671,Home,Home,South,2026-09,31067,30162
P05672,Home,Home,South,2026-09,18907,18356
P05673,Home,Home,South,2026-09,15444,14994
P05674,Home,Home,South,2026-09,15701,15244
P05675,Home,Home,South,2026-09,19740,19165
P05676,Home,Home,South,2026-09,14646,14219
P05677,Home,Home,South,2026-09,24357,23648
P05678,Home,Home,South,2026-09,15325,14879
P05679,Home,Home,South,2026-09,15417,14968
P05680,Home,Home,South,2026-09,21562,20934
P05681,Home,Home,South,2026-09,6885,6684
P05682,Home,Home,South,2026-09,22575,21917
P05683,Home,Home,South,2026-09,18606,18064
P05684,Home,Home,South,2026-09,17235,16733
P05685,Home,Home,South,2026-09,24261,23554
P05686,Home,Home,South,2026-09,25291,24554
P05687,Home,Home,South,2026-09,27613,26809
P05688,Home,Home,South,2026-09,15170,14728
P05689,Home,Home,South,2026-09,13909,13504
P05690,Home,Home,South,2026-09,24131,23428
P05691,Home,Home,South,2026-09,20633,20032
P05692,Home,Home,South,2026-09,21953,21314
P05693,Home,Home,South,2026-09,19940,19359
P05694,Home,Home,South,2026-09,25672,24924
P05695,Home,Home,South,2026-09,10294,9994
P05696,Home,Home,South,2026-09,19945,19364
P05697,Home,Home,South,2026-09,9451,9176
P05698,Home,Home,South,2026-09,16027,15560
P05699,Home,Home,South,2026-09,22802,22138
P05700,Home,Home,South,2026-09,18292,17759
P05701,Home,Home,South,2026-09,15297,14851
P05702,Home,Home,South,2026-09,28635,27801
P05703,Home,Home,South,2026-09,25675,24927
P05704,Home,Home,South,2026-09,19168,18610
P05705,Home,Home,South,2026-09,30352,29468
P05706,Home,Home,South,2026-09,16478,15998
P05707,Home,Home,South,2026-09,26078,25318
P05708,Home,Home,South,2026-09,9711,9428
P05709,Home,Home,South,2026-09,12821,12448
P05710,Home,Home,South,2026-09,14202,13788
P05711,Home,Home,South,2026-09,8071,7836
P05712,Home,Home,South,2026-09,18522,17983
P05713,Home,Home,South,2026-09,10353,10051
P05714,Home,Home,South,2026-09,22016,21375
P05715,Home,Home,South,2026-09,10295,9995
P05716,Home,Home,South,2026-09,8538,8289
P05717,Home,Home,South,2026-09,30855,29956
P05718,Home,Home,South,2026-09,22651,21991
P05719,Home,Home,South,2026-09,29994,29120
P05720,Home,Home,South,2026-09,18207,17677
P05721,Home,Home,South,2026-09,6160,5981
P05722,Home,Home,South,2026-09,20437,19842
P05723,Home,Home,South,2026-09,20014,19431
P05724,Home,Home,South,2026-09,5673,5508
P05725,Home,Home,South,2026-09,28009,27193
P05726,Home,Home,South,2026-09,21640,21010
P05727,Home,Home,South,2026-09,24932,24206
P05728,Home,Home,South,2026-09,18314,17781
P05729,Home,Home,South,2026-09,21599,20970
P05730,Home,Home,South,2026-09,12074,11722
P05731,Home,Home,South,2026-09,30978,30076
P05732,Home,Home,South,2026-09,15854,15392
P05733,Home,Home,South,2026-09,9563,9284
P05734,Home,Home,East,2026-09,11201,10875
P05735,Home,Home,East,2026-09,13649,13251
P05736,Home,Home,East,2026-09,10726,10414
P05737,Home,Home,East,2026-09,8073,7838
P05738,Home,Home,East,2026-09,10789,10475
P05739,Home,Home,East,2026-09,28579,27747
P05740,Home,Home,East,2026-09,7372,7157
P05741,Home,Home,East,2026-09,13563,13168
P05742,Home,Home,East,2026-09,18827,18279
P05743,Home,Home,East,2026-09,14332,13915
P05744,Home,Home,East,2026-09,18547,18007
P05745,Home,Home,East,2026-09,6291,6108
P05746,Home,Home,East,2026-09,21933,21294
P05747,Home,Home,East,2026-09,19733,19158
P05748,Home,Home,East,2026-09,22770,22107
P05749,Home,Home,East,2026-09,19831,19253
P05750,Home,Home,East,2026-09,16487,16007
P05751,Home,Home,East,2026-09,14219,13805
P05752,Home,Home,East,2026-09,11022,10701
P05753,Home,Home,East,2026-09,18094,17567
P05754,Home,Home,East,2026-09,5842,5672
P05755,Home,Home,East,2026-09,13653,13255
P05756,Home,Home,East,2026-09,22690,22029
P05757,Home,Home,East,2026-09,7979,7747
P05758,Home,Home,East,2026-09,6795,6597
P05759,Home,Home,East,2026-09,22026,21384
P05760,Home,Home,East,2026-09,15450,15000
P05761,Home,Home,East,2026-09,25893,25139
P05762,Home,Home,East,2026-09,29395,28539
P05763,Home,Home,East,2026-09,29905,29034
P05764,Home,Home,East,2026-09,16169,15698
P05765,Home,Home,East,2026-09,12002,11652
P05766,Home,Home,East,2026-09,20900,20291
P05767,Home,Home,East,2026-09,21405,20782
P05768,Home,Home,East,2026-09,21255,20636
P05769,Home,Home,East,2026-09,13486,13093
P05770,Home,Home,East,2026-09,6817,6618
P05771,Home,Home,East,2026-09,10598,10289
P05772,Home,Home,East,2026-09,9161,8894
P05773,Home,Home,East,2026-09,8372,8128
P05774,Home,Home,East,2026-09,29111,28263
P05775,Home,Home,East,2026-09,5527,5366
P05776,Home,Home,East,2026-09,20726,20122
P05777,Home,Home,East,2026-09,29658,28794
P05778,Home,Home,East,2026-09,14476,14054
P05779,Home,Home,East,2026-09,18793,18246
P05780,Home,Home,East,2026-09,23152,22478
P05781,Home,Home,East,2026-09,13367,12978
P05782,Home,Home,East,2026-09,17515,17005
P05783,Home,Home,East,2026-09,26289,25523
P05784,Home,Home,East,2026-09,24434,23722
P05785,Home,Home,East,2026-09,26065,25306
P05786,Home,Home,East,2026-09,30689,29795
P05787,Home,Home,East,2026-09,14741,14312
P05788,Home,Home,East,2026-09,24479,23766
P05789,Home,Home,East,2026-09,20749,20145
P05790,Home,Home,East,2026-09,22398,21746
P05791,Home,Home,East,2026-09,24293,23585
P05792,Home,Home,East,2026-09,24547,23832
P05793,Home,Home,East,2026-09,28062,27245
P05794,Home,Home,East,2026-09,14198,13784
P05795,Home,Home,East,2026-09,22060,21417
P05796,Home,Home,East,2026-09,12414,12052
P05797,Home,Home,East,2026-09,20537,19939
P05798,Home,Home,East,2026-09,24584,23868
P05799,Home,Home,East,2026-09,25614,24868
P05800,Home,Home,East,2026-09,16028,15561
P05801,Home,Home,East,2026-09,18318,17784
P05802,Home,Home,East,2026-09,13798,13396
P05803,Home,Home,East,2026-09,9538,9260
P05804,Home,Home,East,2026-09,11903,11556
P05805,Home,Home,East,2026-09,28745,27908
P05806,Home,Home,East,2026-09,13155,12772
P05807,Home,Home,East,2026-09,30363,29479
P05808,Home,Home,East,2026-09,11410,11078
P05809,Home,Home,East,2026-09,23858,23163
P05810,Home,Home,East,2026-09,20003,19420
P05811,Home,Home,East,2026-09,23181,22506
P05812,Home,Home,East,2026-09,21813,21178
P05813,Home,Home,East,2026-09,23437,22754
P05814,Home,Home,East,2026-09,28574,27742
P05815,Home,Home,East,2026-09,19733,19158
P05816,Home,Home,East,2026-09,6923,6721
P05817,Home,Home,East,2026-09,12169,11815
P05818,Home,Home,East,2026-09,23474,22790
P05819,Home,Home,East,2026-09,17940,17417
P05820,Home,Home,East,2026-09,19348,18784
P05821,Home,Home,East,2026-09,20589,19989
P05822,Home,Home,East,2026-09,15059,14620
P05823,Home,Home,East,2026-09,25172,24439
P05824,Home,Home,East,2026-09,23870,23175
P05825,Home,Home,East,2026-09,23631,22943
P05826,Home,Home,East,2026-09,23657,22968
P05827,Home,Home,East,2026-09,28182,27361
P05828,Home,Home,East,2026-09,20558,19959
P05829,Home,Home,East,2026-09,30165,29286
P05830,Home,Home,East,2026-09,8250,8010
P05831,Home,Home,East,2026-09,21503,20877
P05832,Home,Home,East,2026-09,23699,23009
P05833,Home,Home,East,2026-09,17504,16994
P05834,Home,Home,East,2026-09,12619,12251
P05835,Home,Home,East,2026-09,19386,18821
P05836,Home,Home,East,2026-09,14597,14172
P05837,Home,Home,East,2026-09,28667,27832
P05838,Home,Home,East,2026-09,14391,13972
P05839,Home,Home,East,2026-09,9711,9428
P05840,Home,Home,East,2026-09,20066,19482
P05841,Home,Home,East,2026-09,15405,14956
P05842,Home,Home,East,2026-09,7648,7425
P05843,Home,Home,East,2026-09,19769,19193
P05844,Home,Home,East,2026-09,19070,18515
P05845,Home,Home,East,2026-09,9646,9365
P05846,Home,Home,East,2026-09,20616,20016
P05847,Home,Home,East,2026-09,19834,19256
P05848,Home,Home,East,2026-09,25164,24431
P05849,Home,Home,East,2026-09,14515,14092
P05850,Home,Home,East,2026-09,11599,11261
P05851,Home,Home,East,2026-09,29755,28888
P05852,Home,Home,East,2026-09,19675,19102
P05853,Home,Home,East,2026-09,5871,5700
P05854,Home,Home,East,2026-09,26381,25613
P05855,Home,Home,East,2026-09,10255,9956
P05856,Home,Home,East,2026-09,25485,24743
P05857,Home,Home,East,2026-09,23395,22714
P05858,Home,Home,East,2026-09,30210,29330
P05859,Home,Home,East,2026-09,30126,29249
P05860,Home,Home,East,2026-09,12262,11905
P05861,Home,Home,East,2026-09,24980,24252
P05862,Home,Home,East,2026-09,13359,12970
P05863,Home,Home,East,2026-09,21432,20808
P05864,Home,Home,East,2026-09,20619,20018
P05865,Home,Home,East,2026-09,6579,6387
P05866,Home,Home,East,2026-09,5303,5149
P05867,Home,Home,East,2026-09,6662,6468
P05868,Home,Home,East,2026-09,8476,8229
P05869,Home,Home,East,2026-09,11829,11484
P05870,Home,Home,East,2026-09,28610,27777
P05871,Home,Home,East,2026-09,18574,18033
P05872,Home,Home,East,2026-09,25766,25016
P05873,Home,Home,East,2026-09,26837,26055
P05874,Home,Home,West,2026-09,13903,13498
P05875,Home,Home,West,2026-09,5433,5275
P05876,Home,Home,West,2026-09,5425,5267
P05877,Home,Home,West,2026-09,18012,17487
P05878,Home,Home,West,2026-09,28371,27545
P05879,Home,Home,West,2026-09,28206,27384
P05880,Home,Home,West,2026-09,12845,12471
P05881,Home,Home,West,2026-09,16321,15846
P05882,Home,Home,West,2026-09,7183,6974
P05883,Home,Home,West,2026-09,17265,16762
P05884,Home,Home,West,2026-09,19119,18562
P05885,Home,Home,West,2026-09,10784,10470
P05886,Home,Home,West,2026-09,19416,18850
P05887,Home,Home,West,2026-09,26291,25525
