policy_id,product,segment,region,period,written_premium,earned_premium
P11099,Health,Health,West,2026-08,14195,13782
P11100,Health,Health,West,2026-08,24694,23975
P11101,Health,Health,West,2026-08,11982,11633
P11102,Health,Health,West,2026-08,22284,21635
P11103,Health,Health,West,2026-08,28942,28099
P11104,Health,Health,West,2026-08,33981,32991
P11105,Health,Health,West,2026-08,16075,15607
P11106,Health,Health,West,2026-08,26638,25862
P11107,Health,Health,West,2026-08,27321,26525
P11108,Health,Health,West,2026-08,12556,12190
P11109,Health,Health,West,2026-08,24716,23996
P11110,Health,Health,West,2026-08,25503,24760
P11111,Health,Health,West,2026-08,28742,27905
P11112,Health,Health,West,2026-08,35774,34732
P11113,Health,Health,West,2026-08,7162,6953
P11114,Health,Health,West,2026-08,11994,11645
P11115,Health,Health,West,2026-08,10288,9988
P11116,Health,Health,West,2026-08,10567,10259
P11117,Home,Home,North,2026-08,17510,17000
P11118,Home,Home,North,2026-08,28866,28025
P11119,Home,Home,North,2026-08,17363,16857
P11120,Home,Home,North,2026-08,23244,22567
P11121,Home,Home,North,2026-08,15429,14980
P11122,Home,Home,North,2026-08,13908,13503
P11123,Home,Home,North,2026-08,27680,26874
P11124,Home,Home,North,2026-08,22898,22231
P11125,Home,Home,North,2026-08,14744,14315
P11126,Home,Home,North,2026-08,29820,28951
P11127,Home,Home,North,2026-08,18694,18150
P11128,Home,Home,North,2026-08,10392,10089
P11129,Home,Home,North,2026-08,18286,17753
P11130,Home,Home,North,2026-08,23410,22728
P11131,Home,Home,North,2026-08,15178,14736
P11132,Home,Home,North,2026-08,27936,27122
P11133,Home,Home,North,2026-08,19622,19050
P11134,Home,Home,North,2026-08,17872,17351
P11135,Home,Home,North,2026-08,28335,27510
P11136,Home,Home,North,2026-08,17742,17225
P11137,Home,Home,North,2026-08,16444,15965
P11138,Home,Home,North,2026-08,8129,7892
P11139,Home,Home,North,2026-08,15054,14616
P11140,Home,Home,North,2026-08,15979,15514
P11141,Home,Home,North,2026-08,10187,9890
P11142,Home,Home,North,2026-08,21085,20471
P11143,Home,Home,North,2026-08,9202,8934
P11144,Home,Home,North,2026-08,11339,11009
P11145,Home,Home,North,2026-08,20369,19776
P11146,Home,Home,North,2026-08,12552,12186
P11147,Home,Home,North,2026-08,22473,21818
P11148,Home,Home,North,2026-08,23833,23139
P11149,Home,Home,North,2026-08,13417,13026
P11150,Home,Home,North,2026-08,7692,7468
P11151,Home,Home,North,2026-08,18452,17915
P11152,Home,Home,North,2026-08,7839,7611
P11153,Home,Home,North,2026-08,19143,18585
P11154,Home,Home,North,2026-08,24789,24067
P11155,Home,Home,North,2026-08,21955,21316
P11156,Home,Home,North,2026-08,17350,16845
P11157,Home,Home,North,2026-08,30667,29774
P11158,Home,Home,North,2026-08,8076,7841
P11159,Home,Home,North,2026-08,28905,28063
P11160,Home,Home,North,2026-08,26768,25988
P11161,Home,Home,North,2026-08,16586,16103
P11162,Home,Home,North,2026-08,9444,9169
P11163,Home,Home,North,2026-08,9524,9247
P11164,Home,Home,North,2026-08,30023,29149
P11165,Home,Home,North,2026-08,11608,11270
P11166,Home,Home,North,2026-08,28747,27910
P11167,Home,Home,North,2026-08,18823,18275
P11168,Home,Home,North,2026-08,17711,17195
P11169,Home,Home,North,2026-08,21933,21294
P11170,Home,Home,North,2026-08,11109,10785
P11171,Home,Home,North,2026-08,16818,16328
P11172,Home,Home,North,2026-08,30470,29583
P11173,Home,Home,North,2026-08,11730,11388
P11174,Home,Home,North,2026-08,30018,29144
P11175,Home,Home,North,2026-08,31962,31031
P11176,Home,Home,North,2026-08,6742,6546
P11177,Home,Home,North,2026-08,19574,19004
P11178,Home,Home,North,2026-08,9951,9661
P11179,Home,Home,North,2026-08,21993,21352
P11180,Home,Home,North,2026-08,31836,30909
P11181,Home,Home,North,2026-08,29357,28502
P11182,Home,Home,North,2026-08,30105,29228
P11183,Home,Home,North,2026-08,11063,10741
P11184,Home,Home,North,2026-08,19868,19289
P11185,Home,Home,North,2026-08,11638,11299
P11186,Home,Home,North,2026-08,29425,28568
P11187,Home,Home,North,2026-08,10469,10164
P11188,Home,Home,North,2026-08,9473,9197
P11189,Home,Home,North,2026-08,5678,5513
P11190,Home,Home,North,2026-08,10223,9925
P11191,Home,Home,North,2026-08,10432,10128
P11192,Home,Home,North,2026-08,7426,7210
P11193,Home,Home,North,2026-08,28577,27745
P11194,Home,Home,North,2026-08,26229,25465
P11195,Home,Home,North,2026-08,12163,11809
P11196,Home,Home,North,2026-08,26315,25549
P11197,Home,Home,North,2026-08,16652,16167
P11198,Home,Home,North,2026-08,26108,25348
P11199,Home,Home,North,2026-08,13998,13590
P11200,Home,Home,North,2026-08,20465,19869
P11201,Home,Home,North,2026-08,15566,15113
P11202,Home,Home,North,2026-08,10375,10073
P11203,Home,Home,North,2026-08,21026,20414
P11204,Home,Home,North,2026-08,25448,24707
P11205,Home,Home,North,2026-08,25509,24766
P11206,Home,Home,North,2026-08,14889,14455
P11207,Home,Home,North,2026-08,19235,18675
P11208,Home,Home,North,2026-08,25794,25043
P11209,Home,Home,North,2026-08,6811,6613
P11210,Home,Home,North,2026-08,7277,7065
P11211,Home,Home,North,2026-08,15422,14973
P11212,Home,Home,North,2026-08,11334,11004
P11213,Home,Home,North,2026-08,15380,14932
P11214,Home,Home,North,2026-08,7862,7633
P11215,Home,Home,North,2026-08,21197,20580
P11216,Home,Home,North,2026-08,23332,22652
P11217,Home,Home,North,2026-08,26545,25772
P11218,Home,Home,North,2026-08,22763,22100
P11219,Home,Home,North,2026-08,15962,15497
P11220,Home,Home,North,2026-08,30375,29490
P11221,Home,Home,North,2026-08,24792,24070
P11222,Home,Home,North,2026-08,19475,18908
P11223,Home,Home,North,2026-08,10889,10572
P11224,Home,Home,North,2026-08,22722,22060
P11225,Home,Home,North,2026-08,21189,20572
P11226,Home,Home,North,2026-08,23642,22953
P11227,Home,Home,North,2026-08,26259,25494
P11228,Home,Home,North,2026-08,29843,28974
P11229,Home,Home,North,2026-08,30753,29857
P11230,Home,Home,North,2026-08,22219,21572
P11231,Home,Home,North,2026-08,31206,30297
P11232,Home,Home,North,2026-08,29746,28880
P11233,Home,Home,North,2026-08,5423,5265
P11234,Home,Home,North,2026-08,22418,21765
P11235,Home,Home,North,2026-08,10129,9834
P11236,Home,Home,North,2026-08,13253,12867
P11237,Home,Home,North,2026-08,13315,12927
P11238,Home,Home,North,2026-08,18284,17751
P11239,Home,Home,North,2026-08,5643,5479
P11240,Home,Home,North,2026-08,11664,11324
P11241,Home,Home,North,2026-08,6133,5954
P11242,Home,Home,North,2026-08,22764,22101
P11243,Home,Home,North,2026-08,29153,28304
P11244,Home,Home,North,2026-08,32058,31124
P11245,Home,Home,North,2026-08,17358,16852
P11246,Home,Home,North,2026-08,12315,11956
P11247,Home,Home,North,2026-08,28185,27364
P11248,Home,Home,North,2026-08,8381,8137
P11249,Home,Home,North,2026-08,31427,30512
P11250,Home,Home,North,2026-08,24484,23771
P11251,Home,Home,North,2026-08,18840,18291
P11252,Home,Home,North,2026-08,7939,7708
P11253,Home,Home,North,2026-08,5840,5670
P11254,Home,Home,North,2026-08,19926,19346
P11255,Home,Home,North,2026-08,16428,15950
P11256,Home,Home,North,2026-08,27906,27093
P11257,Home,Home,North,2026-08,22544,21887
P11258,Home,Home,North,2026-08,16912,16419
P11259,Home,Home,North,2026-08,11402,11070
P11260,Home,Home,North,2026-08,18210,17680
P11261,Home,Home,North,2026-08,9715,9432
P11262,Home,Home,North,2026-08,23205,22529
P11263,Home,Home,North,2026-08,21564,20936
P11264,Home,Home,North,2026-08,27033,26246
P11265,Home,Home,North,2026-08,17384,16878
P11266,Home,Home,North,2026-08,12810,12437
P11267,Home,Home,South,2026-08,28142,27322
P11268,Home,Home,South,2026-08,24194,23489
P11269,Home,Home,South,2026-08,24620,23903
P11270,Home,Home,South,2026-08,19770,19194
P11271,Home,Home,South,2026-08,29216,28365
P11272,Home,Home,South,2026-08,11615,11277
P11273,Home,Home,South,2026-08,16338,15862
P11274,Home,Home,South,2026-08,27051,26263
P11275,Home,Home,South,2026-08,9040,8777
P11276,Home,Home,South,2026-08,27373,26576
P11277,Home,Home,South,2026-08,15005,14568
P11278,Home,Home,South,2026-08,8838,8581
P11279,Home,Home,South,2026-08,7580,7359
P11280,Home,Home,South,2026-08,28321,27496
P11281,Home,Home,South,2026-08,26572,25798
P11282,Home,Home,South,2026-08,13252,12866
P11283,Home,Home,South,2026-08,8590,8340
P11284,Home,Home,South,2026-08,12144,11790
P11285,Home,Home,South,2026-08,11214,10887
P11286,Home,Home,South,2026-08,25335,24597
P11287,Home,Home,South,2026-08,11284,10955
P11288,Home,Home,South,2026-08,11298,10969
P11289,Home,Home,South,2026-08,6307,6123
P11290,Home,Home,South,2026-08,21637,21007
P11291,Home,Home,South,2026-08,24138,23435
P11292,Home,Home,South,2026-08,23175,22500
P11293,Home,Home,South,2026-08,20870,20262
P11294,Home,Home,South,2026-08,31662,30740
P11295,Home,Home,South,2026-08,18267,17735
P11296,Home,Home,South,2026-08,28785,27947
P11297,Home,Home,South,2026-08,22972,22303
P11298,Home,Home,South,2026-08,7716,7491
P11299,Home,Home,South,2026-08,27427,26628
P11300,Home,Home,South,2026-08,21298,20678
P11301,Home,Home,South,2026-08,23176,22501
P11302,Home,Home,South,2026-08,10325,10024
P11303,Home,Home,South,2026-08,17310,16806
P11304,Home,Home,South,2026-08,29341,28486
P11305,Home,Home,South,2026-08,11281,10952
P11306,Home,Home,South,2026-08,5434,5276
P11307,Home,Home,South,2026-08,12423,12061
P11308,Home,Home,South,2026-08,18669,18125
P11309,Home,Home,South,2026-08,27731,26923
P11310,Home,Home,South,2026-08,22898,22231
P11311,Home,Home,South,2026-08,30386,29501
P11312,Home,Home,South,2026-08,17800,17282
P11313,Home,Home,South,2026-08,16042,15575
P11314,Home,Home,South,2026-08,11714,11373
P11315,Home,Home,South,2026-08,11352,11021
P11316,Home,Home,South,2026-08,25418,24678
P11317,Home,Home,South,2026-08,7613,7391
P11318,Home,Home,South,2026-08,12021,11671
P11319,Home,Home,South,2026-08,29485,28626
P11320,Home,Home,South,2026-08,21095,20481
P11321,Home,Home,South,2026-08,6696,6501
P11322,Home,Home,South,2026-08,24553,23838
P11323,Home,Home,South,2026-08,19189,18630
P11324,Home,Home,South,2026-08,28633,27799
P11325,Home,Home,South,2026-08,23961,23263
P11326,Home,Home,South,2026-08,5552,5390
P11327,Home,Home,South,2026-08,11017,10696
P11328,Home,Home,South,2026-08,12435,12073
P11329,Home,Home,South,2026-08,24499,23785
P11330,Home,Home,South,2026-08,19260,18699
P11331,Home,Home,South,2026-08,25726,24977
P11332,Home,Home,South,2026-08,19357,18793
P11333,Home,Home,South,2026-08,14320,13903
P11334,Home,Home,South,2026-08,8245,8005
P11335,Home,Home,South,2026-08,10932,10614
P11336,Home,Home,South,2026-08,16313,15838
P11337,Home,Home,South,2026-08,20404,19810
P11338,Home,Home,South,2026-08,30918,30017
P11339,Home,Home,South,2026-08,11940,11592
P11340,Home,Home,South,2026-08,23517,22832
P11341,Home,Home,South,2026-08,9573,9294
P11342,Home,Home,South,2026-08,24811,24088
P11343,Home,Home,South,2026-08,5738,5571
P11344,Home,Home,South,2026-08,23241,22564
P11345,Home,Home,South,2026-08,9862,9575
P11346,Home,Home,South,2026-08,10327,10026
P11347,Home,Home,South,2026-08,20606,20006
P11348,Home,Home,South,2026-08,15624,15169
P11349,Home,Home,South,2026-08,18228,17697
P11350,Home,Home,South,2026-08,13817,13415
P11351,Home,Home,South,2026-08,31320,30408
P11352,Home,Home,South,2026-08,13323,12935
P11353,Home,Home,South,2026-08,20149,19562
P11354,Home,Home,South,2026-08,28629,27795
P11355,Home,Home,South,2026-08,23465,22782
P11356,Home,Home,South,2026-08,14194,13781
P11357,Home,Home,South,2026-08,20431,19836
P11358,Home,Home,South,2026-08,7684,7460
P11359,Home,Home,South,2026-08,20248,19658
P11360,Home,Home,South,2026-08,17144,16645
P11361,Home,Home,South,2026-08,26011,25253
P11362,Home,Home,South,2026-08,28454,27625
P11363,Home,Home,South,2026-08,10851,10535
P11364,Home,Home,South,2026-08,7645,7422
P11365,Home,Home,South,2026-08,16035,15568
P11366,Home,Home,South,2026-08,19935,19354
P11367,Home,Home,South,2026-08,15662,15206
P11368,Home,Home,South,2026-08,22498,21843
P11369,Home,Home,South,2026-08,19160,18602
P11370,Home,Home,South,2026-08,30863,29964
P11371,Home,Home,South,2026-08,16547,16065
P11372,Home,Home,South,2026-08,7670,7447
P11373,Home,Home,South,2026-08,13629,13232
P11374,Home,Home,South,2026-08,21882,21245
P11375,Home,Home,South,2026-08,12383,12022
P11376,Home,Home,South,2026-08,12734,12363
P11377,Home,Home,South,2026-08,14651,14224
P11378,Home,Home,South,2026-08,25690,24942
P11379,Home,Home,South,2026-08,30958,30056
P11380,Home,Home,South,2026-08,14944,14509
P11381,Home,Home,South,2026-08,10739,10426
P11382,Home,Home,South,2026-08,16852,16361
P11383,Home,Home,South,2026-08,14984,14548
P11384,Home,Home,South,2026-08,32313,31372
P11385,Home,Home,South,2026-08,18026,17501
P11386,Home,Home,South,2026-08,23875,23180
P11387,Home,Home,South,2026-08,30243,29362
P11388,Home,Home,South,2026-08,22512,21856
P11389,Home,Home,South,2026-08,12202,11847
P11390,Home,Home,South,2026-08,21924,21285
P11391,Home,Home,South,2026-08,16343,15867
P11392,Home,Home,South,2026-08,16898,16406
P11393,Home,Home,South,2026-08,32022,31089
P11394,Home,Home,South,2026-08,12996,12617
P11395,Home,Home,South,2026-08,18163,17634
P11396,Home,Home,South,2026-08,9772,9487
P11397,Home,Home,South,2026-08,10278,9979
P11398,Home,Home,South,2026-08,21816,21181
P11399,Home,Home,South,2026-08,25823,25071
P11400,Home,Home,South,2026-08,22713,22051
P11401,Home,Home,South,2026-08,14372,13953
P11402,Home,Home,South,2026-08,7049,6844
P11403,Home,Home,South,2026-08,18200,17670
P11404,Home,Home,South,2026-08,19123,18566
P11405,Home,Home,South,2026-08,26356,25588
P11406,Home,Home,South,2026-08,22817,22152
P11407,Home,Home,South,2026-08,29088,28241
P11408,Home,Home,East,2026-08,25758,25008
P11409,Home,Home,East,2026-08,14829,14397
P11410,Home,Home,East,2026-08,21808,21173
P11411,Home,Home,East,2026-08,24823,24100
P11412,Home,Home,East,2026-08,30316,29433
P11413,Home,Home,East,2026-08,16308,15833
P11414,Home,Home,East,2026-08,22228,21581
P11415,Home,Home,East,2026-08,15530,15078
P11416,Home,Home,East,2026-08,24576,23860
P11417,Home,Home,East,2026-08,29140,28291
P11418,Home,Home,East,2026-08,29329,28475
P11419,Home,Home,East,2026-08,9358,9085
P11420,Home,Home,East,2026-08,10589,10281
P11421,Home,Home,East,2026-08,25024,24295
P11422,Home,Home,East,2026-08,21776,21142
P11423,Home,Home,East,2026-08,28958,28115
P11424,Home,Home,East,2026-08,13464,13072
P11425,Home,Home,East,2026-08,27463,26663
P11426,Home,Home,East,2026-08,23159,22484
P11427,Home,Home,East,2026-08,10363,10061
P11428,Home,Home,East,2026-08,8555,8306
P11429,Home,Home,East,2026-08,23655,22966
P11430,Home,Home,East,2026-08,9394,9120
P11431,Home,Home,East,2026-08,26056,25297
P11432,Home,Home,East,2026-08,19839,19261
P11433,Home,Home,East,2026-08,17737,17220
P11434,Home,Home,East,2026-08,12461,12098
P11435,Home,Home,East,2026-08,31023,30119
P11436,Home,Home,East,2026-08,24165,23461
P11437,Home,Home,East,2026-08,25629,24883
P11438,Home,Home,East,2026-08,25384,24645
P11439,Home,Home,East,2026-08,20544,19946
P11440,Home,Home,East,2026-08,29865,28995
P11441,Home,Home,East,2026-08,20539,19941
P11442,Home,Home,East,2026-08,18869,18319
P11443,Home,Home,East,2026-08,12414,12052
P11444,Home,Home,East,2026-08,12624,12256
P11445,Home,Home,East,2026-08,24551,23836
P11446,Home,Home,East,2026-08,14013,13605
P11447,Home,Home,East,2026-08,24337,23628
P11448,Home,Home,East,2026-08,30206,29326
P11449,Home,Home,East,2026-08,16753,16265
P11450,Home,Home,East,2026-08,7791,7564
P11451,Home,Home,East,2026-08,22707,22046
P11452,Home,Home,East,2026-08,5491,5331
P11453,Home,Home,East,2026-08,25864,25111
P11454,Home,Home,East,2026-08,19016,18462
P11455,Home,Home,East,2026-08,18074,17548
P11456,Home,Home,East,2026-08,20163,19576
P11457,Home,Home,East,2026-08,18773,18226
P11458,Home,Home,East,2026-08,13726,13326
P11459,Home,Home,East,2026-08,12618,12250
P11460,Home,Home,East,2026-08,16124,15654
P11461,Home,Home,East,2026-08,28692,27856
P11462,Home,Home,East,2026-08,8788,8532
P11463,Home,Home,East,2026-08,13752,13351
P11464,Home,Home,East,2026-08,10280,9981
P11465,Home,Home,East,2026-08,16434,15955
P11466,Home,Home,East,2026-08,8740,8485
P11467,Home,Home,East,2026-08,25177,24444
P11468,Home,Home,East,2026-08,7953,7721
P11469,Home,Home,East,2026-08,22673,22013
P11470,Home,Home,East,2026-08,12256,11899
P11471,Home,Home,East,2026-08,17614,17101
P11472,Home,Home,East,2026-08,10481,10176
P11473,Home,Home,East,2026-08,24376,23666
P11474,Home,Home,East,2026-08,30090,29214
